score	tokens	count	sequence
8.339850002884624	18	4	['(', 'int', 'arg1', ',', 'char', 'arg2', ')', '{', 'a1', '(', 'arg1', ')', ';', 'a2', '(', 'arg1', ',', 'arg2']
8.339850002884624	18	4	['int', 'arg1', ',', 'char', 'arg2', ')', '{', 'a1', '(', 'arg1', ')', ';', 'a2', '(', 'arg1', ',', 'arg2', ')']
8.339850002884624	18	4	['arg1', ',', 'char', 'arg2', ')', '{', 'a1', '(', 'arg1', ')', ';', 'a2', '(', 'arg1', ',', 'arg2', ')', ';']
8.339850002884624	18	4	[',', 'char', 'arg2', ')', '{', 'a1', '(', 'arg1', ')', ';', 'a2', '(', 'arg1', ',', 'arg2', ')', ';', 'a3']
8.339850002884624	18	4	['char', 'arg2', ')', '{', 'a1', '(', 'arg1', ')', ';', 'a2', '(', 'arg1', ',', 'arg2', ')', ';', 'a3', '(']
8.339850002884624	18	4	['arg2', ')', '{', 'a1', '(', 'arg1', ')', ';', 'a2', '(', 'arg1', ',', 'arg2', ')', ';', 'a3', '(', ')']
8.339850002884624	18	4	[')', '{', 'a1', '(', 'arg1', ')', ';', 'a2', '(', 'arg1', ',', 'arg2', ')', ';', 'a3', '(', ')', ';']
8.174925682500678	17	4	['int', 'f', '(', 'int', 'arg1', ',', 'char', 'arg2', ')', '{', 'a1', '(', 'arg1', ')', ';', 'a2', '(']
8.174925682500678	17	4	['f', '(', 'int', 'arg1', ',', 'char', 'arg2', ')', '{', 'a1', '(', 'arg1', ')', ';', 'a2', '(', 'arg1']
8.174925682500678	17	4	['(', 'int', 'arg1', ',', 'char', 'arg2', ')', '{', 'a1', '(', 'arg1', ')', ';', 'a2', '(', 'arg1', ',']
8.174925682500678	17	4	['int', 'arg1', ',', 'char', 'arg2', ')', '{', 'a1', '(', 'arg1', ')', ';', 'a2', '(', 'arg1', ',', 'arg2']
8.174925682500678	17	4	['arg1', ',', 'char', 'arg2', ')', '{', 'a1', '(', 'arg1', ')', ';', 'a2', '(', 'arg1', ',', 'arg2', ')']
8.174925682500678	17	4	[',', 'char', 'arg2', ')', '{', 'a1', '(', 'arg1', ')', ';', 'a2', '(', 'arg1', ',', 'arg2', ')', ';']
8.174925682500678	17	4	['char', 'arg2', ')', '{', 'a1', '(', 'arg1', ')', ';', 'a2', '(', 'arg1', ',', 'arg2', ')', ';', 'a3']
8.174925682500678	17	4	['arg2', ')', '{', 'a1', '(', 'arg1', ')', ';', 'a2', '(', 'arg1', ',', 'arg2', ')', ';', 'a3', '(']
8.174925682500678	17	4	[')', '{', 'a1', '(', 'arg1', ')', ';', 'a2', '(', 'arg1', ',', 'arg2', ')', ';', 'a3', '(', ')']
8.174925682500678	17	4	['{', 'a1', '(', 'arg1', ')', ';', 'a2', '(', 'arg1', ',', 'arg2', ')', ';', 'a3', '(', ')', ';']
8.063437827194095	34	3	['}', 'void', 'aX', '(', 'void', ')', ';', 'int', 'a1', '(', 'int', 'param1', ')', ';', 'int', 'a2', '(', 'int', 'param1', ',', 'param2', ')', ';', 'void', 'a3', '(', ')', ';', 'void', 'a3', '(', 'void', ')', ';']
8.0	16	4	['int', 'f', '(', 'int', 'arg1', ',', 'char', 'arg2', ')', '{', 'a1', '(', 'arg1', ')', ';', 'a2']
8.0	16	4	['f', '(', 'int', 'arg1', ',', 'char', 'arg2', ')', '{', 'a1', '(', 'arg1', ')', ';', 'a2', '(']
8.0	16	4	['(', 'int', 'arg1', ',', 'char', 'arg2', ')', '{', 'a1', '(', 'arg1', ')', ';', 'a2', '(', 'arg1']
8.0	16	4	['int', 'arg1', ',', 'char', 'arg2', ')', '{', 'a1', '(', 'arg1', ')', ';', 'a2', '(', 'arg1', ',']
8.0	16	4	['arg1', ',', 'char', 'arg2', ')', '{', 'a1', '(', 'arg1', ')', ';', 'a2', '(', 'arg1', ',', 'arg2']
8.0	16	4	[',', 'char', 'arg2', ')', '{', 'a1', '(', 'arg1', ')', ';', 'a2', '(', 'arg1', ',', 'arg2', ')']
8.0	16	4	['char', 'arg2', ')', '{', 'a1', '(', 'arg1', ')', ';', 'a2', '(', 'arg1', ',', 'arg2', ')', ';']
8.0	16	4	['arg2', ')', '{', 'a1', '(', 'arg1', ')', ';', 'a2', '(', 'arg1', ',', 'arg2', ')', ';', 'a3']
8.0	16	4	[')', '{', 'a1', '(', 'arg1', ')', ';', 'a2', '(', 'arg1', ',', 'arg2', ')', ';', 'a3', '(']
8.0	16	4	['{', 'a1', '(', 'arg1', ')', ';', 'a2', '(', 'arg1', ',', 'arg2', ')', ';', 'a3', '(', ')']
8.0	16	4	['a1', '(', 'arg1', ')', ';', 'a2', '(', 'arg1', ',', 'arg2', ')', ';', 'a3', '(', ')', ';']
7.995175518041468	33	3	['}', 'void', 'aX', '(', 'void', ')', ';', 'int', 'a1', '(', 'int', 'param1', ')', ';', 'int', 'a2', '(', 'int', 'param1', ',', 'param2', ')', ';', 'void', 'a3', '(', ')', ';', 'void', 'a3', '(', 'void', ')']
7.995175518041468	33	3	['void', 'aX', '(', 'void', ')', ';', 'int', 'a1', '(', 'int', 'param1', ')', ';', 'int', 'a2', '(', 'int', 'param1', ',', 'param2', ')', ';', 'void', 'a3', '(', ')', ';', 'void', 'a3', '(', 'void', ')', ';']
7.92481250360578	32	3	['}', 'void', 'aX', '(', 'void', ')', ';', 'int', 'a1', '(', 'int', 'param1', ')', ';', 'int', 'a2', '(', 'int', 'param1', ',', 'param2', ')', ';', 'void', 'a3', '(', ')', ';', 'void', 'a3', '(', 'void']
7.92481250360578	32	3	['void', 'aX', '(', 'void', ')', ';', 'int', 'a1', '(', 'int', 'param1', ')', ';', 'int', 'a2', '(', 'int', 'param1', ',', 'param2', ')', ';', 'void', 'a3', '(', ')', ';', 'void', 'a3', '(', 'void', ')']
7.92481250360578	32	3	['aX', '(', 'void', ')', ';', 'int', 'a1', '(', 'int', 'param1', ')', ';', 'int', 'a2', '(', 'int', 'param1', ',', 'param2', ')', ';', 'void', 'a3', '(', ')', ';', 'void', 'a3', '(', 'void', ')', ';']
7.852215373174306	31	3	['}', 'void', 'aX', '(', 'void', ')', ';', 'int', 'a1', '(', 'int', 'param1', ')', ';', 'int', 'a2', '(', 'int', 'param1', ',', 'param2', ')', ';', 'void', 'a3', '(', ')', ';', 'void', 'a3', '(']
7.852215373174306	31	3	['void', 'aX', '(', 'void', ')', ';', 'int', 'a1', '(', 'int', 'param1', ')', ';', 'int', 'a2', '(', 'int', 'param1', ',', 'param2', ')', ';', 'void', 'a3', '(', ')', ';', 'void', 'a3', '(', 'void']
7.852215373174306	31	3	['aX', '(', 'void', ')', ';', 'int', 'a1', '(', 'int', 'param1', ')', ';', 'int', 'a2', '(', 'int', 'param1', ',', 'param2', ')', ';', 'void', 'a3', '(', ')', ';', 'void', 'a3', '(', 'void', ')']
7.852215373174306	31	3	['(', 'void', ')', ';', 'int', 'a1', '(', 'int', 'param1', ')', ';', 'int', 'a2', '(', 'int', 'param1', ',', 'param2', ')', ';', 'void', 'a3', '(', ')', ';', 'void', 'a3', '(', 'void', ')', ';']
7.813781191217037	15	4	['int', 'f', '(', 'int', 'arg1', ',', 'char', 'arg2', ')', '{', 'a1', '(', 'arg1', ')', ';']
7.813781191217037	15	4	['f', '(', 'int', 'arg1', ',', 'char', 'arg2', ')', '{', 'a1', '(', 'arg1', ')', ';', 'a2']
7.813781191217037	15	4	['(', 'int', 'arg1', ',', 'char', 'arg2', ')', '{', 'a1', '(', 'arg1', ')', ';', 'a2', '(']
7.813781191217037	15	4	['int', 'arg1', ',', 'char', 'arg2', ')', '{', 'a1', '(', 'arg1', ')', ';', 'a2', '(', 'arg1']
7.813781191217037	15	4	['arg1', ',', 'char', 'arg2', ')', '{', 'a1', '(', 'arg1', ')', ';', 'a2', '(', 'arg1', ',']
7.813781191217037	15	4	[',', 'char', 'arg2', ')', '{', 'a1', '(', 'arg1', ')', ';', 'a2', '(', 'arg1', ',', 'arg2']
7.813781191217037	15	4	['char', 'arg2', ')', '{', 'a1', '(', 'arg1', ')', ';', 'a2', '(', 'arg1', ',', 'arg2', ')']
7.813781191217037	15	4	['arg2', ')', '{', 'a1', '(', 'arg1', ')', ';', 'a2', '(', 'arg1', ',', 'arg2', ')', ';']
7.813781191217037	15	4	[')', '{', 'a1', '(', 'arg1', ')', ';', 'a2', '(', 'arg1', ',', 'arg2', ')', ';', 'a3']
7.813781191217037	15	4	['{', 'a1', '(', 'arg1', ')', ';', 'a2', '(', 'arg1', ',', 'arg2', ')', ';', 'a3', '(']
7.813781191217037	15	4	['a1', '(', 'arg1', ')', ';', 'a2', '(', 'arg1', ',', 'arg2', ')', ';', 'a3', '(', ')']
7.813781191217037	15	4	['(', 'arg1', ')', ';', 'a2', '(', 'arg1', ',', 'arg2', ')', ';', 'a3', '(', ')', ';']
7.7772375891808005	30	3	['}', 'void', 'aX', '(', 'void', ')', ';', 'int', 'a1', '(', 'int', 'param1', ')', ';', 'int', 'a2', '(', 'int', 'param1', ',', 'param2', ')', ';', 'void', 'a3', '(', ')', ';', 'void', 'a3']
7.7772375891808005	30	3	['void', 'aX', '(', 'void', ')', ';', 'int', 'a1', '(', 'int', 'param1', ')', ';', 'int', 'a2', '(', 'int', 'param1', ',', 'param2', ')', ';', 'void', 'a3', '(', ')', ';', 'void', 'a3', '(']
7.7772375891808005	30	3	['aX', '(', 'void', ')', ';', 'int', 'a1', '(', 'int', 'param1', ')', ';', 'int', 'a2', '(', 'int', 'param1', ',', 'param2', ')', ';', 'void', 'a3', '(', ')', ';', 'void', 'a3', '(', 'void']
7.7772375891808005	30	3	['(', 'void', ')', ';', 'int', 'a1', '(', 'int', 'param1', ')', ';', 'int', 'a2', '(', 'int', 'param1', ',', 'param2', ')', ';', 'void', 'a3', '(', ')', ';', 'void', 'a3', '(', 'void', ')']
7.7772375891808005	30	3	['void', ')', ';', 'int', 'a1', '(', 'int', 'param1', ')', ';', 'int', 'a2', '(', 'int', 'param1', ',', 'param2', ')', ';', 'void', 'a3', '(', ')', ';', 'void', 'a3', '(', 'void', ')', ';']
7.699717706493247	29	3	['}', 'void', 'aX', '(', 'void', ')', ';', 'int', 'a1', '(', 'int', 'param1', ')', ';', 'int', 'a2', '(', 'int', 'param1', ',', 'param2', ')', ';', 'void', 'a3', '(', ')', ';', 'void']
7.699717706493247	29	3	['void', 'aX', '(', 'void', ')', ';', 'int', 'a1', '(', 'int', 'param1', ')', ';', 'int', 'a2', '(', 'int', 'param1', ',', 'param2', ')', ';', 'void', 'a3', '(', ')', ';', 'void', 'a3']
7.699717706493247	29	3	['aX', '(', 'void', ')', ';', 'int', 'a1', '(', 'int', 'param1', ')', ';', 'int', 'a2', '(', 'int', 'param1', ',', 'param2', ')', ';', 'void', 'a3', '(', ')', ';', 'void', 'a3', '(']
7.699717706493247	29	3	['(', 'void', ')', ';', 'int', 'a1', '(', 'int', 'param1', ')', ';', 'int', 'a2', '(', 'int', 'param1', ',', 'param2', ')', ';', 'void', 'a3', '(', ')', ';', 'void', 'a3', '(', 'void']
7.699717706493247	29	3	['void', ')', ';', 'int', 'a1', '(', 'int', 'param1', ')', ';', 'int', 'a2', '(', 'int', 'param1', ',', 'param2', ')', ';', 'void', 'a3', '(', ')', ';', 'void', 'a3', '(', 'void', ')']
7.699717706493247	29	3	[')', ';', 'int', 'a1', '(', 'int', 'param1', ')', ';', 'int', 'a2', '(', 'int', 'param1', ',', 'param2', ')', ';', 'void', 'a3', '(', ')', ';', 'void', 'a3', '(', 'void', ')', ';']
7.619477279118578	28	3	['}', 'void', 'aX', '(', 'void', ')', ';', 'int', 'a1', '(', 'int', 'param1', ')', ';', 'int', 'a2', '(', 'int', 'param1', ',', 'param2', ')', ';', 'void', 'a3', '(', ')', ';']
7.619477279118578	28	3	['void', 'aX', '(', 'void', ')', ';', 'int', 'a1', '(', 'int', 'param1', ')', ';', 'int', 'a2', '(', 'int', 'param1', ',', 'param2', ')', ';', 'void', 'a3', '(', ')', ';', 'void']
7.619477279118578	28	3	['aX', '(', 'void', ')', ';', 'int', 'a1', '(', 'int', 'param1', ')', ';', 'int', 'a2', '(', 'int', 'param1', ',', 'param2', ')', ';', 'void', 'a3', '(', ')', ';', 'void', 'a3']
7.619477279118578	28	3	['(', 'void', ')', ';', 'int', 'a1', '(', 'int', 'param1', ')', ';', 'int', 'a2', '(', 'int', 'param1', ',', 'param2', ')', ';', 'void', 'a3', '(', ')', ';', 'void', 'a3', '(']
7.619477279118578	28	3	['void', ')', ';', 'int', 'a1', '(', 'int', 'param1', ')', ';', 'int', 'a2', '(', 'int', 'param1', ',', 'param2', ')', ';', 'void', 'a3', '(', ')', ';', 'void', 'a3', '(', 'void']
7.619477279118578	28	3	[')', ';', 'int', 'a1', '(', 'int', 'param1', ')', ';', 'int', 'a2', '(', 'int', 'param1', ',', 'param2', ')', ';', 'void', 'a3', '(', ')', ';', 'void', 'a3', '(', 'void', ')']
7.619477279118578	28	3	[';', 'int', 'a1', '(', 'int', 'param1', ')', ';', 'int', 'a2', '(', 'int', 'param1', ',', 'param2', ')', ';', 'void', 'a3', '(', ')', ';', 'void', 'a3', '(', 'void', ')', ';']
7.619477279118578	28	3	[')', ';', 'int', 'f', '(', 'int', 'arg1', ',', 'char', 'arg2', ')', '{', 'a1', '(', 'arg1', ')', ';', 'a2', '(', 'arg1', ',', 'arg2', ')', ';', 'a3', '(', ')', ';']
7.614709844115208	14	4	['int', 'f', '(', 'int', 'arg1', ',', 'char', 'arg2', ')', '{', 'a1', '(', 'arg1', ')']
7.614709844115208	14	4	['f', '(', 'int', 'arg1', ',', 'char', 'arg2', ')', '{', 'a1', '(', 'arg1', ')', ';']
7.614709844115208	14	4	['(', 'int', 'arg1', ',', 'char', 'arg2', ')', '{', 'a1', '(', 'arg1', ')', ';', 'a2']
7.614709844115208	14	4	['int', 'arg1', ',', 'char', 'arg2', ')', '{', 'a1', '(', 'arg1', ')', ';', 'a2', '(']
7.614709844115208	14	4	['arg1', ',', 'char', 'arg2', ')', '{', 'a1', '(', 'arg1', ')', ';', 'a2', '(', 'arg1']
7.614709844115208	14	4	[',', 'char', 'arg2', ')', '{', 'a1', '(', 'arg1', ')', ';', 'a2', '(', 'arg1', ',']
7.614709844115208	14	4	['char', 'arg2', ')', '{', 'a1', '(', 'arg1', ')', ';', 'a2', '(', 'arg1', ',', 'arg2']
7.614709844115208	14	4	['arg2', ')', '{', 'a1', '(', 'arg1', ')', ';', 'a2', '(', 'arg1', ',', 'arg2', ')']
7.614709844115208	14	4	[')', '{', 'a1', '(', 'arg1', ')', ';', 'a2', '(', 'arg1', ',', 'arg2', ')', ';']
7.614709844115208	14	4	['{', 'a1', '(', 'arg1', ')', ';', 'a2', '(', 'arg1', ',', 'arg2', ')', ';', 'a3']
7.614709844115208	14	4	['a1', '(', 'arg1', ')', ';', 'a2', '(', 'arg1', ',', 'arg2', ')', ';', 'a3', '(']
7.614709844115208	14	4	['(', 'arg1', ')', ';', 'a2', '(', 'arg1', ',', 'arg2', ')', ';', 'a3', '(', ')']
7.614709844115208	14	4	['arg1', ')', ';', 'a2', '(', 'arg1', ',', 'arg2', ')', ';', 'a3', '(', ')', ';']
7.536318386076782	27	3	['}', 'void', 'aX', '(', 'void', ')', ';', 'int', 'a1', '(', 'int', 'param1', ')', ';', 'int', 'a2', '(', 'int', 'param1', ',', 'param2', ')', ';', 'void', 'a3', '(', ')']
7.536318386076782	27	3	['void', 'aX', '(', 'void', ')', ';', 'int', 'a1', '(', 'int', 'param1', ')', ';', 'int', 'a2', '(', 'int', 'param1', ',', 'param2', ')', ';', 'void', 'a3', '(', ')', ';']
7.536318386076782	27	3	['aX', '(', 'void', ')', ';', 'int', 'a1', '(', 'int', 'param1', ')', ';', 'int', 'a2', '(', 'int', 'param1', ',', 'param2', ')', ';', 'void', 'a3', '(', ')', ';', 'void']
7.536318386076782	27	3	['(', 'void', ')', ';', 'int', 'a1', '(', 'int', 'param1', ')', ';', 'int', 'a2', '(', 'int', 'param1', ',', 'param2', ')', ';', 'void', 'a3', '(', ')', ';', 'void', 'a3']
7.536318386076782	27	3	['void', ')', ';', 'int', 'a1', '(', 'int', 'param1', ')', ';', 'int', 'a2', '(', 'int', 'param1', ',', 'param2', ')', ';', 'void', 'a3', '(', ')', ';', 'void', 'a3', '(']
7.536318386076782	27	3	[')', ';', 'int', 'a1', '(', 'int', 'param1', ')', ';', 'int', 'a2', '(', 'int', 'param1', ',', 'param2', ')', ';', 'void', 'a3', '(', ')', ';', 'void', 'a3', '(', 'void']
7.536318386076782	27	3	[';', 'int', 'a1', '(', 'int', 'param1', ')', ';', 'int', 'a2', '(', 'int', 'param1', ',', 'param2', ')', ';', 'void', 'a3', '(', ')', ';', 'void', 'a3', '(', 'void', ')']
7.536318386076782	27	3	['int', 'a1', '(', 'int', 'param1', ')', ';', 'int', 'a2', '(', 'int', 'param1', ',', 'param2', ')', ';', 'void', 'a3', '(', ')', ';', 'void', 'a3', '(', 'void', ')', ';']
7.536318386076782	27	3	[')', ';', 'int', 'f', '(', 'int', 'arg1', ',', 'char', 'arg2', ')', '{', 'a1', '(', 'arg1', ')', ';', 'a2', '(', 'arg1', ',', 'arg2', ')', ';', 'a3', '(', ')']
7.536318386076782	27	3	[';', 'int', 'f', '(', 'int', 'arg1', ',', 'char', 'arg2', ')', '{', 'a1', '(', 'arg1', ')', ';', 'a2', '(', 'arg1', ',', 'arg2', ')', ';', 'a3', '(', ')', ';']
7.450020690153951	26	3	['}', 'void', 'aX', '(', 'void', ')', ';', 'int', 'a1', '(', 'int', 'param1', ')', ';', 'int', 'a2', '(', 'int', 'param1', ',', 'param2', ')', ';', 'void', 'a3', '(']
7.450020690153951	26	3	['void', 'aX', '(', 'void', ')', ';', 'int', 'a1', '(', 'int', 'param1', ')', ';', 'int', 'a2', '(', 'int', 'param1', ',', 'param2', ')', ';', 'void', 'a3', '(', ')']
7.450020690153951	26	3	['aX', '(', 'void', ')', ';', 'int', 'a1', '(', 'int', 'param1', ')', ';', 'int', 'a2', '(', 'int', 'param1', ',', 'param2', ')', ';', 'void', 'a3', '(', ')', ';']
7.450020690153951	26	3	['(', 'void', ')', ';', 'int', 'a1', '(', 'int', 'param1', ')', ';', 'int', 'a2', '(', 'int', 'param1', ',', 'param2', ')', ';', 'void', 'a3', '(', ')', ';', 'void']
7.450020690153951	26	3	['void', ')', ';', 'int', 'a1', '(', 'int', 'param1', ')', ';', 'int', 'a2', '(', 'int', 'param1', ',', 'param2', ')', ';', 'void', 'a3', '(', ')', ';', 'void', 'a3']
7.450020690153951	26	3	[')', ';', 'int', 'a1', '(', 'int', 'param1', ')', ';', 'int', 'a2', '(', 'int', 'param1', ',', 'param2', ')', ';', 'void', 'a3', '(', ')', ';', 'void', 'a3', '(']
7.450020690153951	26	3	[';', 'int', 'a1', '(', 'int', 'param1', ')', ';', 'int', 'a2', '(', 'int', 'param1', ',', 'param2', ')', ';', 'void', 'a3', '(', ')', ';', 'void', 'a3', '(', 'void']
7.450020690153951	26	3	['int', 'a1', '(', 'int', 'param1', ')', ';', 'int', 'a2', '(', 'int', 'param1', ',', 'param2', ')', ';', 'void', 'a3', '(', ')', ';', 'void', 'a3', '(', 'void', ')']
7.450020690153951	26	3	['a1', '(', 'int', 'param1', ')', ';', 'int', 'a2', '(', 'int', 'param1', ',', 'param2', ')', ';', 'void', 'a3', '(', ')', ';', 'void', 'a3', '(', 'void', ')', ';']
7.450020690153951	26	3	[')', ';', 'int', 'f', '(', 'int', 'arg1', ',', 'char', 'arg2', ')', '{', 'a1', '(', 'arg1', ')', ';', 'a2', '(', 'arg1', ',', 'arg2', ')', ';', 'a3', '(']
7.450020690153951	26	3	[';', 'int', 'f', '(', 'int', 'arg1', ',', 'char', 'arg2', ')', '{', 'a1', '(', 'arg1', ')', ';', 'a2', '(', 'arg1', ',', 'arg2', ')', ';', 'a3', '(', ')']
7.400879436282184	13	4	['int', 'f', '(', 'int', 'arg1', ',', 'char', 'arg2', ')', '{', 'a1', '(', 'arg1']
7.400879436282184	13	4	['f', '(', 'int', 'arg1', ',', 'char', 'arg2', ')', '{', 'a1', '(', 'arg1', ')']
7.400879436282184	13	4	['(', 'int', 'arg1', ',', 'char', 'arg2', ')', '{', 'a1', '(', 'arg1', ')', ';']
